ZIP,COUNTYNAME,STATE,Helper1,Helper2,ZIP2,STCOUNTYFP,CLASSFP,,State,STCode,State Acres,Natl. Parks,Park Coverage (acres),%NPARK,,,,,,,,,,
49125,Berrien County,MI,MI|Berrien County,MI|Berrien,49125,26021,H1,,,,,,,,,,,,,,,,,
49126,Berrien County,MI,MI|Berrien County,MI|Berrien,49126,26021,H1,,,,,,,,,,,,,,,,,
49127,Berrien County,MI,MI|Berrien County,MI|Berrien,49127,26021,H1,,,,,,,,,,,,,,,,,
49128,Berrien County,MI,MI|Berrien County,MI|Berrien,49128,26021,H1,,,,,,,,,,,,,,,,,
49129,Berrien County,MI,MI|Berrien County,MI|Berrien,49129,26021,H1,,,,,,,,,,,,,,,,,
49011,Branch County,MI,MI|Branch County,MI|Branch,49011,26023,H1,,,,,,,,,,,,,,,,,
49028,Branch County,MI,MI|Branch County,MI|Branch,49028,26023,H1,,,,,,,,,,,,,,,,,
49030,Branch County,MI,MI|Branch County,MI|Branch,49030,26023,H1,,,,,,,,,,,,,,,,,
49036,Branch County,MI,MI|Branch County,MI|Branch,49036,26023,H1,,,,,,,,,,,,,,,,,
49040,Branch County,MI,MI|Branch County,MI|Branch,49040,26023,H1,,,,,,,,,,,,,,,,,
49082,Branch County,MI,MI|Branch County,MI|Branch,49082,26023,H1,,,,,,,,,,,,,,,,,
49089,Branch County,MI,MI|Branch County,MI|Branch,49089,26023,H1,,,,,,,,,,,,,,,,,
49092,Branch County,MI,MI|Branch County,MI|Branch,49092,26023,H1,,,,,,,,,,,,,,,,,
49094,Branch County,MI,MI|Branch County,MI|Branch,49094,26023,H1,,,,,,,,,,,,,,,,,
49245,Branch County,MI,MI|Branch County,MI|Branch,49245,26023,H1,,,,,,,,,,,,,,,,,
49252,Branch County,MI,MI|Branch County,MI|Branch,49252,26023,H1,,,,,,,,,,,,,,,,,
49255,Branch County,MI,MI|Branch County,MI|Branch,49255,26023,H1,,,,,,,,,,,,,,,,,
49274,Branch County,MI,MI|Branch County,MI|Branch,49274,26023,H1,,,,,,,,,,,,,,,,,
48813,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,48813,26025,H1,,,,,,,,,,,,,,,,,
49014,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49014,26025,H1,,,,,,,,,,,,,,,,,
49015,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49015,26025,H1,,,,,,,,,,,,,,,,,
49016,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49016,26025,H1,,,,,,,,,,,,,,,,,
49020,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49020,26025,H1,,,,,,,,,,,,,,,,,
49029,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49029,26025,H1,,,,,,,,,,,,,,,,,
49033,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49033,26025,H1,,,,,,,,,,,,,,,,,
49034,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49034,26025,H1,,,,,,,,,,,,,,,,,
49037,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49037,26025,H1,,,,,,,,,,,,,,,,,
49051,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49051,26025,H1,,,,,,,,,,,,,,,,,
49052,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49052,26025,H1,,,,,,,,,,,,,,,,,
49068,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49068,26025,H1,,,,,,,,,,,,,,,,,
49076,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49076,26025,H1,,,,,,,,,,,,,,,,,
49224,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49224,26025,H1,,,,,,,,,,,,,,,,,
49237,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49237,26025,H1,,,,,,,,,,,,,,,,,
49284,Calhoun County,MI,MI|Calhoun County,MI|Calhoun,49284,26025,H1,,,,,,,,,,,,,,,,,
49031,Cass County,MI,MI|Cass County,MI|Cass,49031,26027,H1,,,,,,,,,,,,,,,,,
49042,Cass County,MI,MI|Cass County,MI|Cass,49042,26027,H1,,,,,,,,,,,,,,,,,
49045,Cass County,MI,MI|Cass County,MI|Cass,49045,26027,H1,,,,,,,,,,,,,,,,,
49061,Cass County,MI,MI|Cass County,MI|Cass,49061,26027,H1,,,,,,,,,,,,,,,,,
49067,Cass County,MI,MI|Cass County,MI|Cass,49067,26027,H1,,,,,,,,,,,,,,,,,
49093,Cass County,MI,MI|Cass County,MI|Cass,49093,26027,H1,,,,,,,,,,,,,,,,,
49095,Cass County,MI,MI|Cass County,MI|Cass,49095,26027,H1,,,,,,,,,,,,,,,,,
49099,Cass County,MI,MI|Cass County,MI|Cass,49099,26027,H1,,,,,,,,,,,,,,,,,
49112,Cass County,MI,MI|Cass County,MI|Cass,49112,26027,H1,,,,,,,,,,,,,,,,,
49130,Cass County,MI,MI|Cass County,MI|Cass,49130,26027,H1,,,,,,,,,,,,,,,,,
49770,Charlevoix County,MI,MI|Charlevoix County,MI|Charlevoix,49770,26029,H1,,,,,,,,,,,,,,,,,
49782,Charlevoix County,MI,MI|Charlevoix County,MI|Charlevoix,49782,26029,H1,,,,,,,,,,,,,,,,,
49795,Charlevoix County,MI,MI|Charlevoix County,MI|Charlevoix,49795,26029,H1,,,,,,,,,,,,,,,,,
49796,Charlevoix County,MI,MI|Charlevoix County,MI|Charlevoix,49796,26029,H1,,,,,,,,,,,,,,,,,
49701,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49701,26031,H1,,,,,,,,,,,,,,,,,
49705,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49705,26031,H1,,,,,,,,,,,,,,,,,
49706,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49706,26031,H1,,,,,,,,,,,,,,,,,
49716,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49716,26031,H1,,,,,,,,,,,,,,,,,
49717,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49717,26031,H1,,,,,,,,,,,,,,,,,
49718,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49718,26031,H1,,,,,,,,,,,,,,,,,
49721,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49721,26031,H1,,,,,,,,,,,,,,,,,
49749,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49749,26031,H1,,,,,,,,,,,,,,,,,
49755,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49755,26031,H1,,,,,,,,,,,,,,,,,
49761,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49761,26031,H1,,,,,,,,,,,,,,,,,
49765,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49765,26031,H1,,,,,,,,,,,,,,,,,
49769,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49769,26031,H1,,,,,,,,,,,,,,,,,
49791,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49791,26031,H1,,,,,,,,,,,,,,,,,
49792,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49792,26031,H1,,,,,,,,,,,,,,,,,
49799,Cheboygan County,MI,MI|Cheboygan County,MI|Cheboygan,49799,26031,H1,,,,,,,,,,,,,,,,,
49710,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49710,26033,H1,,,,,,,,,,,,,,,,,
49715,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49715,26033,H1,,,,,,,,,,,,,,,,,
49719,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49719,26033,H1,,,,,,,,,,,,,,,,,
49724,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49724,26033,H1,,,,,,,,,,,,,,,,,
49725,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49725,26033,H1,,,,,,,,,,,,,,,,,
49726,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49726,26033,H1,,,,,,,,,,,,,,,,,
49728,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49728,26033,H1,,,,,,,,,,,,,,,,,
49736,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49736,26033,H1,,,,,,,,,,,,,,,,,
49748,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49748,26033,H1,,,,,,,,,,,,,,,,,
49752,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49752,26033,H1,,,,,,,,,,,,,,,,,
49760,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49760,26033,H1,,,,,,,,,,,,,,,,,
49768,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49768,26033,H1,,,,,,,,,,,,,,,,,
49774,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49774,26033,H1,,,,,,,,,,,,,,,,,
49780,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49780,26033,H1,,,,,,,,,,,,,,,,,
49783,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49783,26033,H1,,,,,,,,,,,,,,,,,
49788,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49788,26033,H1,,,,,,,,,,,,,,,,,
49793,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49793,26033,H1,,,,,,,,,,,,,,,,,
49868,Chippewa County,MI,MI|Chippewa County,MI|Chippewa,49868,26033,H1,,,,,,,,,,,,,,,,,
48612,Clare County,MI,MI|Clare County,MI|Clare,48612,26035,H1,,,,,,,,,,,,,,,,,
48617,Clare County,MI,MI|Clare County,MI|Clare,48617,26035,H1,,,,,,,,,,,,,,,,,
48622,Clare County,MI,MI|Clare County,MI|Clare,48622,26035,H1,,,,,,,,,,,,,,,,,
48624,Clare County,MI,MI|Clare County,MI|Clare,48624,26035,H1,,,,,,,,,,,,,,,,,
48625,Clare County,MI,MI|Clare County,MI|Clare,48625,26035,H1,,,,,,,,,,,,,,,,,
48632,Clare County,MI,MI|Clare County,MI|Clare,48632,26035,H1,,,,,,,,,,,,,,,,,
48633,Clare County,MI,MI|Clare County,MI|Clare,48633,26035,H1,,,,,,,,,,,,,,,,,
49665,Clare County,MI,MI|Clare County,MI|Clare,49665,26035,H1,,,,,,,,,,,,,,,,,
49679,Clare County,MI,MI|Clare County,MI|Clare,49679,26035,H1,,,,,,,,,,,,,,,,,
48807,Clinton County,MI,MI|Clinton County,MI|Clinton,48807,26037,H1,,,,,,,,,,,,,,,,,
48808,Clinton County,MI,MI|Clinton County,MI|Clinton,48808,26037,H1,,,,,,,,,,,,,,,,,
48820,Clinton County,MI,MI|Clinton County,MI|Clinton,48820,26037,H1,,,,,,,,,,,,,,,,,
48822,Clinton County,MI,MI|Clinton County,MI|Clinton,48822,26037,H1,,,,,,,,,,,,,,,,,
48823,Clinton County,MI,MI|Clinton County,MI|Clinton,48823,26037,H1,,,,,,,,,,,,,,,,,
48831,Clinton County,MI,MI|Clinton County,MI|Clinton,48831,26037,H1,,,,,,,,,,,,,,,,,
48833,Clinton County,MI,MI|Clinton County,MI|Clinton,48833,26037,H1,,,,,,,,,,,,,,,,,
48835,Clinton County,MI,MI|Clinton County,MI|Clinton,48835,26037,H1,,,,,,,,,,,,,,,,,
48837,Clinton County,MI,MI|Clinton County,MI|Clinton,48837,26037,H1,,,,,,,,,,,,,,,,,
48840,Clinton County,MI,MI|Clinton County,MI|Clinton,48840,26037,H1,,,,,,,,,,,,,,,,,
48845,Clinton County,MI,MI|Clinton County,MI|Clinton,48845,26037,H1,,,,,,,,,,,,,,,,,
48848,Clinton County,MI,MI|Clinton County,MI|Clinton,48848,26037,H1,,,,,,,,,,,,,,,,,
48853,Clinton County,MI,MI|Clinton County,MI|Clinton,48853,26037,H1,,,,,,,,,,,,,,,,,
48866,Clinton County,MI,MI|Clinton County,MI|Clinton,48866,26037,H1,,,,,,,,,,,,,,,,,
48871,Clinton County,MI,MI|Clinton County,MI|Clinton,48871,26037,H1,,,,,,,,,,,,,,,,,
48873,Clinton County,MI,MI|Clinton County,MI|Clinton,48873,26037,H1,,,,,,,,,,,,,,,,,
48875,Clinton County,MI,MI|Clinton County,MI|Clinton,48875,26037,H1,,,,,,,,,,,,,,,,,
48879,Clinton County,MI,MI|Clinton County,MI|Clinton,48879,26037,H1,,,,,,,,,,,,,,,,,
48894,Clinton County,MI,MI|Clinton County,MI|Clinton,48894,26037,H1,,,,,,,,,,,,,,,,,
48906,Clinton County,MI,MI|Clinton County,MI|Clinton,48906,26037,H1,,,,,,,,,,,,,,,,,
48653,Crawford County,MI,MI|Crawford County,MI|Crawford,48653,26039,H1,,,,,,,,,,,,,,,,,
49733,Crawford County,MI,MI|Crawford County,MI|Crawford,49733,26039,H1,,,,,,,,,,,,,,,,,
49738,Crawford County,MI,MI|Crawford County,MI|Crawford,49738,26039,H1,,,,,,,,,,,,,,,,,
49756,Crawford County,MI,MI|Crawford County,MI|Crawford,49756,26039,H1,,,,,,,,,,,,,,,,,
49807,Delta County,MI,MI|Delta County,MI|Delta,49807,26041,H1,,,,,,,,,,,,,,,,,
49817,Delta County,MI,MI|Delta County,MI|Delta,49817,26041,H1,,,,,,,,,,,,,,,,,
49818,Delta County,MI,MI|Delta County,MI|Delta,49818,26041,H1,,,,,,,,,,,,,,,,,
49829,Delta County,MI,MI|Delta County,MI|Delta,49829,26041,H1,,,,,,,,,,,,,,,,,
49835,Delta County,MI,MI|Delta County,MI|Delta,49835,26041,H1,,,,,,,,,,,,,,,,,
49837,Delta County,MI,MI|Delta County,MI|Delta,49837,26041,H1,,,,,,,,,,,,,,,,,
49854,Delta County,MI,MI|Delta County,MI|Delta,49854,26041,H1,,,,,,,,,,,,,,,,,
49864,Delta County,MI,MI|Delta County,MI|Delta,49864,26041,H1,,,,,,,,,,,,,,,,,
49872,Delta County,MI,MI|Delta County,MI|Delta,49872,26041,H1,,,,,,,,,,,,,,,,,
49880,Delta County,MI,MI|Delta County,MI|Delta,49880,26041,H1,,,,,,,,,,,,,,,,,
49894,Delta County,MI,MI|Delta County,MI|Delta,49894,26041,H1,,,,,,,,,,,,,,,,,
49801,Dickinson County,MI,MI|Dickinson County,MI|Dickinson,49801,26043,H1,,,,,,,,,,,,,,,,,
49802,Dickinson County,MI,MI|Dickinson County,MI|Dickinson,49802,26043,H1,,,,,,,,,,,,,,,,,
49815,Dickinson County,MI,MI|Dickinson County,MI|Dickinson,49815,26043,H1,,,,,,,,,,,,,,,,,
49831,Dickinson County,MI,MI|Dickinson County,MI|Dickinson,49831,26043,H1,,,,,,,,,,,,,,,,,
49834,Dickinson County,MI,MI|Dickinson County,MI|Dickinson,49834,26043,H1,,,,,,,,,,,,,,,,,
49852,Dickinson County,MI,MI|Dickinson County,MI|Dickinson,49852,26043,H1,,,,,,,,,,,,,,,,,
49870,Dickinson County,MI,MI|Dickinson County,MI|Dickinson,49870,26043,H1,,,,,,,,,,,,,,,,,
49873,Dickinson County,MI,MI|Dickinson County,MI|Dickinson,49873,26043,H1,,,,,,,,,,,,,,,,,
49876,Dickinson County,MI,MI|Dickinson County,MI|Dickinson,49876,26043,H1,,,,,,,,,,,,,,,,,
49877,Dickinson County,MI,MI|Dickinson County,MI|Dickinson,49877,26043,H1,,,,,,,,,,,,,,,,,
49881,Dickinson County,MI,MI|Dickinson County,MI|Dickinson,49881,26043,H1,,,,,,,,,,,,,,,,,
49892,Dickinson County,MI,MI|Dickinson County,MI|Dickinson,49892,26043,H1,,,,,,,,,,,,,,,,,
49920,Dickinson County,MI,MI|Dickinson County,MI|Dickinson,49920,26043,H1,,,,,,,,,,,,,,,,,
48821,Eaton County,MI,MI|Eaton County,MI|Eaton,48821,26045,H1,,,,,,,,,,,,,,,,,
48827,Eaton County,MI,MI|Eaton County,MI|Eaton,48827,26045,H1,,,,,,,,,,,,,,,,,
48842,Eaton County,MI,MI|Eaton County,MI|Eaton,48842,26045,H1,,,,,,,,,,,,,,,,,
48861,Eaton County,MI,MI|Eaton County,MI|Eaton,48861,26045,H1,,,,,,,,,,,,,,,,,
48876,Eaton County,MI,MI|Eaton County,MI|Eaton,48876,26045,H1,,,,,,,,,,,,,,,,,
48890,Eaton County,MI,MI|Eaton County,MI|Eaton,48890,26045,H1,,,,,,,,,,,,,,,,,
48908,Eaton County,MI,MI|Eaton County,MI|Eaton,48908,26045,H1,,,,,,,,,,,,,,,,,
48911,Eaton County,MI,MI|Eaton County,MI|Eaton,48911,26045,H1,,,,,,,,,,,,,,,,,
48917,Eaton County,MI,MI|Eaton County,MI|Eaton,48917,26045,H1,,,,,,,,,,,,,,,,,
49096,Eaton County,MI,MI|Eaton County,MI|Eaton,49096,26045,H1,,,,,,,,,,,,,,,,,
49264,Eaton County,MI,MI|Eaton County,MI|Eaton,49264,26045,H1,,,,,,,,,,,,,,,,,
49722,Emmet County,MI,MI|Emmet County,MI|Emmet,49722,26047,H1,,,,,,,,,,,,,,,,,
49723,Emmet County,MI,MI|Emmet County,MI|Emmet,49723,26047,H1,,,,,,,,,,,,,,,,,
49740,Emmet County,MI,MI|Emmet County,MI|Emmet,49740,26047,H1,,,,,,,,,,,,,,,,,
49764,Emmet County,MI,MI|Emmet County,MI|Emmet,49764,26047,H1,,,,,,,,,,,,,,,,,
48411,Genesee County,MI,MI|Genesee County,MI|Genesee,48411,26049,H1,,,,,,,,,,,,,,,,,
48415,Genesee County,MI,MI|Genesee County,MI|Genesee,48415,26049,H1,,,,,,,,,,,,,,,,,
48417,Genesee County,MI,MI|Genesee County,MI|Genesee,48417,26049,H1,,,,,,,,,,,,,,,,,
48418,Genesee County,MI,MI|Genesee County,MI|Genesee,48418,26049,H1,,,,,,,,,,,,,,,,,
48420,Genesee County,MI,MI|Genesee County,MI|Genesee,48420,26049,H1,,,,,,,,,,,,,,,,,
48421,Genesee County,MI,MI|Genesee County,MI|Genesee,48421,26049,H1,,,,,,,,,,,,,,,,,
48423,Genesee County,MI,MI|Genesee County,MI|Genesee,48423,26049,H1,,,,,,,,,,,,,,,,,
48429,Genesee County,MI,MI|Genesee County,MI|Genesee,48429,26049,H1,,,,,,,,,,,,,,,,,
48430,Genesee County,MI,MI|Genesee County,MI|Genesee,48430,26049,H1,,,,,,,,,,,,,,,,,
48433,Genesee County,MI,MI|Genesee County,MI|Genesee,48433,26049,H1,,,,,,,,,,,,,,,,,
48436,Genesee County,MI,MI|Genesee County,MI|Genesee,48436,26049,H1,,,,,,,,,,,,,,,,,
48437,Genesee County,MI,MI|Genesee County,MI|Genesee,48437,26049,H1,,,,,,,,,,,,,,,,,
48438,Genesee County,MI,MI|Genesee County,MI|Genesee,48438,26049,H1,,,,,,,,,,,,,,,,,
48439,Genesee County,MI,MI|Genesee County,MI|Genesee,48439,26049,H1,,,,,,,,,,,,,,,,,
48442,Genesee County,MI,MI|Genesee County,MI|Genesee,48442,26049,H1,,,,,,,,,,,,,,,,,
48449,Genesee County,MI,MI|Genesee County,MI|Genesee,48449,26049,H1,,,,,,,,,,,,,,,,,
48451,Genesee County,MI,MI|Genesee County,MI|Genesee,48451,26049,H1,,,,,,,,,,,,,,,,,
48457,Genesee County,MI,MI|Genesee County,MI|Genesee,48457,26049,H1,,,,,,,,,,,,,,,,,
48458,Genesee County,MI,MI|Genesee County,MI|Genesee,48458,26049,H1,,,,,,,,,,,,,,,,,
48460,Genesee County,MI,MI|Genesee County,MI|Genesee,48460,26049,H1,,,,,,,,,,,,,,,,,
48462,Genesee County,MI,MI|Genesee County,MI|Genesee,48462,26049,H1,,,,,,,,,,,,,,,,,
48463,Genesee County,MI,MI|Genesee County,MI|Genesee,48463,26049,H1,,,,,,,,,,,,,,,,,
48464,Genesee County,MI,MI|Genesee County,MI|Genesee,48464,26049,H1,,,,,,,,,,,,,,,,,
48473,Genesee County,MI,MI|Genesee County,MI|Genesee,48473,26049,H1,,,,,,,,,,,,,,,,,
48480,Genesee County,MI,MI|Genesee County,MI|Genesee,48480,26049,H1,,,,,,,,,,,,,,,,,
48501,Genesee County,MI,MI|Genesee County,MI|Genesee,48501,26049,H1,,,,,,,,,,,,,,,,,
48502,Genesee County,MI,MI|Genesee County,MI|Genesee,48502,26049,H1,,,,,,,,,,,,,,,,,
48503,Genesee County,MI,MI|Genesee County,MI|Genesee,48503,26049,H1,,,,,,,,,,,,,,,,,
48504,Genesee County,MI,MI|Genesee County,MI|Genesee,48504,26049,H1,,,,,,,,,,,,,,,,,
48505,Genesee County,MI,MI|Genesee County,MI|Genesee,48505,26049,H1,,,,,,,,,,,,,,,,,
48506,Genesee County,MI,MI|Genesee County,MI|Genesee,48506,26049,H1,,,,,,,,,,,,,,,,,
48507,Genesee County,MI,MI|Genesee County,MI|Genesee,48507,26049,H1,,,,,,,,,,,,,,,,,
48509,Genesee County,MI,MI|Genesee County,MI|Genesee,48509,26049,H1,,,,,,,,,,,,,,,,,
48519,Genesee County,MI,MI|Genesee County,MI|Genesee,48519,26049,H1,,,,,,,,,,,,,,,,,
48529,Genesee County,MI,MI|Genesee County,MI|Genesee,48529,26049,H1,,,,,,,,,,,,,,,,,
48531,Genesee County,MI,MI|Genesee County,MI|Genesee,48531,26049,H1,,,,,,,,,,,,,,,,,
48532,Genesee County,MI,MI|Genesee County,MI|Genesee,48532,26049,H1,,,,,,,,,,,,,,,,,
48550,Genesee County,MI,MI|Genesee County,MI|Genesee,48550,26049,H1,,,,,,,,,,,,,,,,,
48746,Genesee County,MI,MI|Genesee County,MI|Genesee,48746,26049,H1,,,,,,,,,,,,,,,,,
48618,Gladwin County,MI,MI|Gladwin County,MI|Gladwin,48618,26051,H1,,,,,,,,,,,,,,,,,
48628,Gladwin County,MI,MI|Gladwin County,MI|Gladwin,48628,26051,H1,,,,,,,,,,,,,,,,,
49911,Gogebic County,MI,MI|Gogebic County,MI|Gogebic,49911,26053,H1,,,,,,,,,,,,,,,,,
49938,Gogebic County,MI,MI|Gogebic County,MI|Gogebic,49938,26053,H1,,,,,,,,,,,,,,,,,
49947,Gogebic County,MI,MI|Gogebic County,MI|Gogebic,49947,26053,H1,,,,,,,,,,,,,,,,,
49959,Gogebic County,MI,MI|Gogebic County,MI|Gogebic,49959,26053,H1,,,,,,,,,,,,,,,,,
49968,Gogebic County,MI,MI|Gogebic County,MI|Gogebic,49968,26053,H1,,,,,,,,,,,,,,,,,
49969,Gogebic County,MI,MI|Gogebic County,MI|Gogebic,49969,26053,H1,,,,,,,,,,,,,,,,,
49610,Grand Traverse County,MI,MI|Grand Traverse County,MI|Grand Traverse,49610,26055,H1,,,,,,,,,,,,,,,,,
49620,Grand Traverse County,MI,MI|Grand Traverse County,MI|Grand Traverse,49620,26055,H1,,,,,,,,,,,,,,,,,
49633,Grand Traverse County,MI,MI|Grand Traverse County,MI|Grand Traverse,49633,26055,H1,,,,,,,,,,,,,,,,,
49637,Grand Traverse County,MI,MI|Grand Traverse County,MI|Grand Traverse,49637,26055,H1,,,,,,,,,,,,,,,,,
49649,Grand Traverse County,MI,MI|Grand Traverse County,MI|Grand Traverse,49649,26055,H1,,,,,,,,,,,,,,,,,
49666,Grand Traverse County,MI,MI|Grand Traverse County,MI|Grand Traverse,49666,26055,H1,,,,,,,,,,,,,,,,,
49673,Grand Traverse County,MI,MI|Grand Traverse County,MI|Grand Traverse,49673,26055,H1,,,,,,,,,,,,,,,,,
49685,Grand Traverse County,MI,MI|Grand Traverse County,MI|Grand Traverse,49685,26055,H1,,,,,,,,,,,,,,,,,
49686,Grand Traverse County,MI,MI|Grand Traverse County,MI|Grand Traverse,49686,26055,H1,,,,,,,,,,,,,,,,,
49696,Grand Traverse County,MI,MI|Grand Traverse County,MI|Grand Traverse,49696,26055,H1,,,,,,,,,,,,,,,,,
48614,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48614,26057,H1,,,,,,,,,,,,,,,,,
48615,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48615,26057,H1,,,,,,,,,,,,,,,,,
48637,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48637,26057,H1,,,,,,,,,,,,,,,,,
48662,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48662,26057,H1,,,,,,,,,,,,,,,,,
48801,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48801,26057,H1,,,,,,,,,,,,,,,,,
48806,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48806,26057,H1,,,,,,,,,,,,,,,,,
48811,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48811,26057,H1,,,,,,,,,,,,,,,,,
48830,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48830,26057,H1,,,,,,,,,,,,,,,,,
48832,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48832,26057,H1,,,,,,,,,,,,,,,,,
48847,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48847,26057,H1,,,,,,,,,,,,,,,,,
48856,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48856,26057,H1,,,,,,,,,,,,,,,,,
48862,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48862,26057,H1,,,,,,,,,,,,,,,,,
48874,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48874,26057,H1,,,,,,,,,,,,,,,,,
48877,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48877,26057,H1,,,,,,,,,,,,,,,,,
48880,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48880,26057,H1,,,,,,,,,,,,,,,,,
48883,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48883,26057,H1,,,,,,,,,,,,,,,,,
48889,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48889,26057,H1,,,,,,,,,,,,,,,,,
48891,Gratiot County,MI,MI|Gratiot County,MI|Gratiot,48891,26057,H1,,,,,,,,,,,,,,,,,
49220,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49220,26059,H1,,,,,,,,,,,,,,,,,
49227,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49227,26059,H1,,,,,,,,,,,,,,,,,
49232,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49232,26059,H1,,,,,,,,,,,,,,,,,
49233,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49233,26059,H1,,,,,,,,,,,,,,,,,
49239,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49239,26059,H1,,,,,,,,,,,,,,,,,
49242,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49242,26059,H1,,,,,,,,,,,,,,,,,
49246,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49246,26059,H1,,,,,,,,,,,,,,,,,
49247,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49247,26059,H1,,,,,,,,,,,,,,,,,
49249,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49249,26059,H1,,,,,,,,,,,,,,,,,
49250,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49250,26059,H1,,,,,,,,,,,,,,,,,
49257,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49257,26059,H1,,,,,,,,,,,,,,,,,
49258,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49258,26059,H1,,,,,,,,,,,,,,,,,
49262,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49262,26059,H1,,,,,,,,,,,,,,,,,
49266,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49266,26059,H1,,,,,,,,,,,,,,,,,
49271,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49271,26059,H1,,,,,,,,,,,,,,,,,
49281,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49281,26059,H1,,,,,,,,,,,,,,,,,
49282,Hillsdale County,MI,MI|Hillsdale County,MI|Hillsdale,49282,26059,H1,,,,,,,,,,,,,,,,,
